区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
西城,西四北大街160号 ,3室1厅,71,1014,142817,房本满五年,东北,简装,有电梯,低楼层(共16层)1987年建塔楼,,-
西城,荣丰2008 ,1室0厅,23.8,330,138656,房本满五年,南,简装,有电梯,中楼层(共26层)2006年建塔楼,,-
西城,乐城 ,1室0厅,41.49,414,99784,房本满五年,北,精装,有电梯,中楼层(共24层)2004年建板塔结合,,-
西城,天宁寺东里 ,1室1厅,41.06,410,99854,房本满五年,南,简装,无电梯,高楼层(共6层)1984年建板楼,,-
西城,西便门东里 ,2室1厅,56.66,575,101483,房本满五年,南,简装,有电梯,高楼层(共16层)1980年建塔楼,,-
西城,车公庄中里 ,3室1厅,96.5,950,98446,房本满五年,东南,简装,无,中楼层(共18层)1997年建塔楼,,-
西城,清芷园 ,4室2厅,245.38,2180,88842,房本满五年,南北,精装,有电梯,底层(共16层)2003年建板楼,,-
西城,中华家园 ,4房间2卫,238.72,1600,67025,房本满五年,南北,精装,有电梯,底层(共12层)2004年建板塔结合,,-
西城,人定湖西里 ,2室1厅,56,839,149822,房本满五年,南西北,精装,无电梯,顶层(共4层)1970年建板楼,,-
西城,小石桥胡同3号院 ,3室1厅,69.9,1048,149929,房本满五年,南北,精装,无电梯,中楼层(共6层)1989年建板楼,,-
西城,荣丰2008 ,1室1厅,31.86,470,147521,房本满五年,南,简装,有电梯,顶层(共20层)2004年建塔楼,,-
西城,车站西街15号院 ,2室1厅,53.78,535,99480,,南北,简装,无电梯,中楼层(共6层)1994年建板楼,,-
西城,裕中西里 ,2室1厅,59.7,860,144054,,南北,简装,无电梯,高楼层(共6层)1984年建板楼,,-
西城,长椿街 ,2室1厅,52.99,477,90017,,北,简装,无电梯,中楼层(共4层)1950年建板楼,,-
西城,月坛北街 ,2室1厅,53.4,650,121723,,南,其他,无电梯,顶层(共6层)1975年建板楼,,-
西城,安德路 ,2室1厅,43.6,625,143349,,南北,其他,无电梯,中楼层(共5层)1979年建板楼,,-
西城,远见名苑 ,1室0厅,64.17,550,85710,,西,精装,有电梯,中楼层(共24层)2004年建塔楼,,-
西城,人定湖北巷 ,2室1厅,57.2,760,132868,,南北,精装,无电梯,顶层(共6层)1984年建板楼,,-
西城,双旗杆东里 ,2室1厅,59.2,800,135136,,南北,简装,无电梯,中楼层(共5层)1979年建板楼,,-
西城,裕中西里 ,3室1厅,78.7,1027,130496,,南北,精装,有电梯,低楼层(共20层)1989年建塔楼,,-
西城,温馨家园 ,1室1厅,63,900,142858,,南北,精装,无电梯,底层(共7层)1999年建板楼,,-
西城,裕中西里 ,2室1厅,66,880,133334,,南北,简装,无电梯,顶层(共6层)1989年建板楼,,-
西城,塔院胡同12号院 ,3室1厅,77.4,1040,134367,,东南,其他,无电梯,顶层(共6层)1992年建板楼,,-
西城,熔炼厂宿舍 ,2室1厅,64.56,570,88290,,东北,简装,无电梯,顶层(共6层)1980年建板楼,,-
西城,马甸南村 ,2室1厅,57,830,145615,,南北,简装,无电梯,顶层(共6层)1986年建板楼,,-
西城,车站西街15号院 ,2室1厅,56.75,540,95155,,南北,其他,无电梯,顶层(共6层)1993年建板楼,,-
西城,裕中东里 ,2室1厅,60.2,770,127907,,南北,简装,无电梯,顶层(共6层)1986年建板楼,,-
西城,裕中西里 ,2室1厅,71.5,1072,149931,,西南,简装,有电梯,低楼层(共20层)1983年建塔楼,,-
西城,丽水莲花 ,1室1厅,58.24,570,97871,房本满五年,北,精装,有电梯,高楼层(共28层)2007年建塔楼,,-
西城,教场口9号院 ,3室1厅,85.18,1050,123269,房本满五年,东南,简装,有电梯,低楼层(共22层)2003年建塔楼,,-
西城,国英一号 ,1室0厅,201.17,1206,59950,房本满五年,东南,其他,有电梯,中楼层(共14层)2000年建板塔结合,,-
西城,国英一号 ,1室0厅,242.92,1452,59773,房本满五年,东,其他,有电梯,中楼层(共14层)2000年建板塔结合,,-
西城,畅柳园 ,1室1厅,54.25,540,99540,房本满五年,北,简装,有电梯,低楼层(共14层)2003年建板塔结合,,-
西城,广安门外南街67号院 ,3室1厅,68.9,620,89986,房本满五年,南北,简装,无电梯,高楼层(共6层)1991年建板楼,,-
西城,荣丰2008 ,1室1厅,35.73,490,137140,房本满五年,南,精装,有电梯,中楼层(共10层)2005年建塔楼,,-
西城,新安中里 ,1室1厅,50.33,480,95371,房本满五年,西,简装,有电梯,顶层(共16层)2004年建板塔结合,,-
西城,黑窑厂西里 ,3室1厅,68.78,790,114859,房本满五年,南北,其他,无电梯,顶层(共6层)1980年建板楼,,-
西城,裕中西里 ,3室1厅,89.1,1300,145904,房本满五年,南北,简装,有电梯,高楼层(共20层)1990年建塔楼,,-
西城,长椿街西里 ,3室0厅,63.67,636,99891,,南北,其他,无电梯,中楼层(共5层)1974年建板楼,,-
西城,清芷园 ,5室2厅,284.43,2600,91411,,南北,精装,有电梯,底层(共13层)2001年建板塔结合,,-
西城,长椿里 ,3室2厅,99.68,1196,119984,,东西,简装,无电梯,底层(共3层)1981年建板楼,,-
西城,黄瓜园 ,2室1厅,72.4,650,89780,,西北,简装,无电梯,底层(共4层)1957年建板楼,,-
西城,教场口9号院 ,2室1厅,77.45,950,122660,,西南,精装,有电梯,中楼层(共20层)2003年建塔楼,,-
西城,新外大街10号院 ,2室1厅,61.2,850,138889,,东西,精装,无电梯,高楼层(共6层)1994年建板楼,,-
西城,荣丰2008 ,1室1厅,39.65,580,146280,,南,其他,有电梯,低楼层(共16层)2007年建塔楼,,-
西城,裕中西里 ,3室1厅,62.7,850,135567,,东南北,精装,无电梯,底层(共6层)1980年建板楼,,-
西城,立恒名苑 ,2室2厅,123.3,924,74940,,南,简装,无,底层(共23层)2002年建塔楼,,-
西城,广安门外南街 ,2室1厅,95.85,788,82212,,东西,精装,有电梯,中楼层(共13层)1998年建板塔结合,,-
西城,恬心家园 ,2室0厅,64.35,600,93241,,西,精装,有电梯,中楼层(共19层)2000年建板塔结合,,-
西城,广安门南街 ,1室1厅,70.04,630,89949,,南,精装,有电梯,高楼层(共18层)1999年建塔楼,,-
西城,复地西绒线26号 ,4室2厅,356.19,3700,103878,,东南,精装,有电梯,低楼层(共15层)2009年建塔楼,,-
西城,大井胡同 ,2室1厅,57.8,750,129758,,南北,简装,无电梯,中楼层(共6层)1989年建板楼,,-
西城,乐城 ,1室1厅,45.47,475,104465,,东南,简装,有电梯,高楼层(共24层)2004年建塔楼,,-
西城,新风街 ,3室1厅,78.4,1110,141582,,西南,毛坯,有电梯,中楼层(共16层)1990年建塔楼,,-
西城,裕中西里 ,2室1厅,73.1,850,116280,,西北,简装,有电梯,中楼层(共24层)1991年建塔楼,,-
西城,汽北小区 ,2室1厅,60.2,570,94685,,南北,精装,无电梯,顶层(共3层)1950年建板楼,,-
西城,尚座大厦 ,4室2厅,187.16,2000,106861,,东西,其他,有电梯,高楼层(共18层)2002年建塔楼,,-
西城,六铺炕二区 ,2室1厅,66.9,1030,153962,,南北,其他,无电梯,中楼层(共6层)1985年建板楼,,-
西城,四平园 ,1室1厅,45.3,540,119206,房本满五年,南北,其他,无电梯,高楼层(共6层)1996年建板楼,,-
西城,裕中东里 ,1室1厅,47.4,710,149790,房本满五年,南,简装,无电梯,中楼层(共6层)1990年建板楼,,-
西城,六铺炕二区 ,2室1厅,66.9,1030,153962,房本满五年,南北,其他,无电梯,中楼层(共6层)1985年建板楼,,-
西城,车站东街15号院 ,2室1厅,59.28,600,101215,房本满五年,南,简装,无电梯,顶层(共6层)1996年建板楼,,-
西城,庄胜二期 ,1室0厅,53.97,750,138967,房本满五年,北,精装,有电梯,低楼层(共12层)2004年建板塔结合,,-
西城,车公庄北里 ,2室1厅,83.04,888,106937,房本满五年,西,简装,有电梯,高楼层(共22层)2003年建塔楼,,-
西城,锦上国际公寓 ,1室1厅,69.97,608,86895,房本满五年,北,精装,有电梯,中楼层(共16层)2007年建塔楼,,-
西城,金宸国际公寓 ,2室1厅,127.25,1800,141454,房本满五年,南西,简装,有电梯,高楼层(共13层)2000年建塔楼,,-
西城,手帕口北街 ,2室1厅,47.24,420,88908,房本满五年,南,简装,无电梯,顶层(共5层)1974年建板楼,,-
西城,荣丰2008 ,1室1厅,52.21,460,88106,房本满五年,南,精装,有电梯,低楼层(共20层)2008年建塔楼,,-
西城,人定湖西里 ,2室1厅,61.7,833,135009,房本满五年,南北,其他,无电梯,中楼层(共4层)1955年建板楼,,-
西城,安德馨居 ,2室1厅,76.33,1030,134941,房本满五年,东西,精装,无电梯,高楼层(共6层)2003年建板楼,,-
西城,槐柏树后街 ,1室1厅,49.86,573,114922,房本满五年,南,精装,无,顶层(共6层)1999年建板楼,,-
西城,荣丰2008 ,1室1厅,31.66,460,145294,,南,简装,有电梯,高楼层(共20层)2004年建塔楼,,-
西城,团结大院 ,2室1厅,57.3,610,106458,,南北,其他,无电梯,高楼层(共6层)1987年建板楼,,-
西城,红莲南里 ,2室1厅,60.13,480,79828,,南北,精装,无电梯,顶层(共6层)1991年建板楼,,-
西城,人定湖西里 ,3室2厅,124.3,1820,146420,,南北,精装,无电梯,高楼层(共6层)2000年建板楼,,-
西城,前半壁街 ,3室1厅,75.7,780,103039,,西南,简装,有电梯,高楼层(共13层)1986年建板楼,,-
西城,西黄城根45号院 ,2室1厅,54.5,812,148991,,南北,精装,无,底层(共3层)1985年建板楼,,-
西城,西环景苑 ,3室1厅,107.69,850,78931,,南北,简装,有电梯,中楼层(共19层)2001年建塔楼,,-
西城,双旗杆东里 ,1室1厅,51.6,650,125969,,西南,简装,有电梯,中楼层(共18层)1994年建塔楼,,-
西城,太平街甲乙18号院 ,2室1厅,59.31,652,109931,,南,简装,无电梯,底层(共6层)1991年建板楼,,-
西城,上国阙 ,4室2厅,295.76,3840,129836,,南北,精装,有电梯,中楼层(共17层)2008年建板塔结合,,-
西城,六铺炕二区 ,2室1厅,61.6,870,141234,,西北,简装,有电梯,高楼层(共17层)1990年建塔楼,,-
西城,广安门外南街 ,2室1厅,73.53,620,84320,,东西,其他,有电梯,高楼层(共13层)1998年建板塔结合,,-
西城,六铺炕二区 ,2室1厅,59.3,830,139967,,北,简装,无电梯,顶层(共3层)1958年建板楼,,-
西城,车站东街15号院 ,2室1厅,72.57,720,99215,,南北,其他,无电梯,高楼层(共6层)1997年建板楼,,-
西城,裕中西里 ,2室1厅,64.64,860,133045,,东南,简装,有电梯,低楼层(共20层)1991年建塔楼,,-
西城,裕中西里 ,2室1厅,70.1,1050,149787,,南,精装,有电梯,低楼层(共20层)1990年建塔楼,,-
西城,大井胡同 ,2室1厅,51.7,775,149904,,南北,精装,无电梯,中楼层(共6层)1989年建板楼,,-
西城,上国阙 ,4室2厅,295.76,3840,129836,房本满五年,南北,精装,有电梯,中楼层(共17层)2008年建板塔结合,,-
西城,立恒名苑 ,4室2厅,232.67,1350,58023,房本满五年,东南,精装,无,低楼层(共23层)2002年建塔楼,,-
西城,槐柏树后街 ,3室1厅,84.51,820,97030,房本满五年,东南,毛坯,无,底层(共18层)1987年建塔楼,,-
西城,阳光丽景 ,1室1厅,68.14,1022,149986,房本满五年,东北,精装,有电梯,高楼层(共19层)2003年建塔楼,,-
西城,依莲轩 ,2室1厅,108.9,925,84941,房本满五年,南西,精装,有电梯,中楼层(共20层)2000年建塔楼,,-
西城,京师吉地 ,1室1厅,62.27,898,144211,房本满五年,西,精装,有电梯,低楼层(共20层)2011年建板塔结合,,-
西城,教场口9号院 ,2室1厅,78.13,940,120313,房本满五年,西,精装,有电梯,中楼层(共19层)2005年建塔楼,,-
西城,教场口9号院 ,2室1厅,75.34,1030,136714,房本满五年,东南,精装,有电梯,高楼层(共22层)2003年建塔楼,,-
西城,德外大街乙12号院 ,2室1厅,60.4,882,146027,房本满五年,南北,简装,无电梯,中楼层(共6层)1983年建板楼,,-
西城,天安国汇 ,1室0厅,160.61,1766,109956,,北,精装,有电梯,低楼层(共18层)2008年建塔楼,,-
西城,乐城 ,2室1厅,87.57,720,82220,,东,简装,有电梯,中楼层(共24层)2004年建板塔结合,,-
西城,虎坊路小区 ,2室1厅,57.37,760,132474,,南北,简装,无电梯,顶层(共6层)1983年建板楼,,-
西城,大井胡同 ,3室1厅,71.8,933,129945,,南西北,精装,无电梯,顶层(共6层)1989年建板楼,,-
西城,四合上院 ,2室1厅,98.64,1350,136862,,南北,精装,有电梯,低楼层(共16层)2010年建板塔结合,,-
西城,远见名苑 ,1室0厅,57.75,510,88312,,西,精装,有电梯,中楼层(共24层)2004年建塔楼,,-
西城,青春无限 ,1室0厅,67.49,530,78531,,北,简装,有电梯,高楼层(共22层)2004年建塔楼,,-
西城,天宁寺西里 ,2室1厅,64.37,608,94454,,北,简装,无电梯,中楼层(共6层)1991年建板楼,,-
西城,裕中东里 ,2室1厅,59.5,890,149580,,南北,精装,无电梯,高楼层(共6层)1990年建板楼,,-
西城,红居斜街 ,2室1厅,54.79,495,90345,,南北,其他,无电梯,顶层(共6层)1986年建板楼,,-
西城,广义街甲6号院 ,3室1厅,76.43,760,99438,,南北,简装,无,高楼层(共6层)1986年建板楼,,-
西城,裕中西里 ,2室1厅,72.4,980,135360,,西北,精装,有电梯,中楼层(共20层)1992年建塔楼,,-
西城,广益大厦 ,1室1厅,89.96,770,85594,,南北,简装,有电梯,高楼层(共16层)2006年建板塔结合,,-
西城,北广家园 ,2室1厅,77.09,1150,149177,,东南,其他,有电梯,低楼层(共17层)2005年建板塔结合,,-
西城,大拐棒胡同 ,2室1厅,54.2,810,149447,,东,简装,无电梯,低楼层(共6层)1996年建板塔结合,,-
西城,樱桃二条8号院 ,1室1厅,59.53,490,82312,,东,简装,无,低楼层(共14层)2004年建板塔结合,,-
西城,新壁街 ,3室1厅,134.6,1211,89971,,东西,其他,无电梯,高楼层(共6层)2004年建板楼,,-
西城,荣丰2008 ,1室0厅,30.25,450,148761,,北,精装,有电梯,中楼层(共26层)2006年建塔楼,,-
西城,三里河东路甲8号院 ,2室1厅,97.4,1100,112937,,东西北,简装,有电梯,低楼层(共16层)1996年建塔楼,,-
西城,鸭子桥北里 ,2室1厅,57.21,518,90544,,东西,毛坯,无电梯,顶层(共5层)1979年建板楼,,-
西城,馨莲茗园 ,1室1厅,76.03,669,87992,,南,精装,有电梯,中楼层(共15层)2003年建板塔结合,,-
西城,馨莲茗园 ,1室1厅,76.03,669,87992,房本满五年,南,精装,有电梯,中楼层(共15层)2003年建板塔结合,,-
西城,六铺炕三区 ,2室1厅,63.1,780,123614,房本满五年,南,简装,无电梯,底层(共4层)1952年建板楼,,-
西城,裕中西里 ,2室1厅,65.8,920,139818,房本满五年,南北,简装,无电梯,低楼层(共6层)1989年建板楼,,-
西城,教场口6号院 ,1室1厅,54.42,790,145168,房本满五年,南,其他,无电梯,低楼层(共6层)2003年建板楼,,-
西城,万和世家 ,3室1厅,158.01,1998,126448,房本满五年,南北,精装,有电梯,中楼层(共8层)2003年建板楼,,-
西城,广安苑二期 ,2室2厅,91.7,960,104690,房本满五年,西南,精装,有电梯,低楼层(共23层)2002年建塔楼,,-
西城,六铺炕三区 ,4室2厅,119.6,1380,115385,房本满五年,南北,精装,无电梯,顶层(共4层)1953年建板楼,,-
西城,新街口西里二区 ,2室1厅,70.22,700,99687,房本满五年,东,其他,无电梯,底层(共6层)2005年建板楼,,-
西城,荣丰2008 ,1室0厅,40.73,418,102628,房本满五年,南西,精装,有电梯,低楼层(共16层)2007年建塔楼,,-
西城,德胜里一区 ,1室1厅,48.3,700,144928,,东,精装,有电梯,顶层(共18层)1987年建塔楼,,-
西城,红莲南里 ,2室1厅,54.33,488,89822,,南北,精装,无电梯,高楼层(共7层)1991年建板楼,,-
西城,人定湖西里 ,2室1厅,53,720,135850,,南北,其他,无电梯,中楼层(共5层)1958年建板楼,,-
西城,车公庄北里 ,1室1厅,38.2,420,109948,,南,精装,无电梯,底层(共6层)1983年建板楼,,-
西城,立恒名苑 ,3室1厅,176.2,1050,59592,,东南,精装,无,低楼层(共23层)2002年建塔楼,,-
西城,裕中西里 ,1室1厅,42.6,635,149062,,南,精装,无电梯,高楼层(共6层)1989年建板楼,,-
西城,海格国际 ,1室0厅,64.79,620,95694,,南,精装,有电梯,高楼层(共19层)2005年建塔楼,,-
西城,裕中西里 ,1室1厅,51.7,770,148937,,南,精装,有电梯,中楼层(共20层)1992年建塔楼,,-
西城,玺源台 ,2室1厅,88.75,1200,135212,,东,精装,有电梯,中楼层(共27层)2013年建板楼,,-
西城,车站东街15号院 ,2室1厅,51.92,470,90524,,西南,简装,无电梯,高楼层(共6层)1981年建板楼,,-
西城,裕中西里 ,1室1厅,42.6,615,144367,,南,简装,无,高楼层(共6层)1989年建板楼,,-
西城,六铺炕二区 ,3室1厅,89.1,1070,120090,,南北,简装,无电梯,顶层(共4层)1950年建板楼,,-
西城,裕中西里 ,2室1厅,59.9,830,138565,,南北,简装,无电梯,中楼层(共6层)1989年建板楼,,-
西城,平原里小区 ,2室1厅,63.47,570,89807,,南北,简装,有电梯,低楼层(共9层)2000年建板楼,,-
西城,车站东街甲9号院 ,3室1厅,67.49,607,89940,,东西,简装,无电梯,中楼层(共6层)1995年建板楼,,-
西城,红居斜街 ,2室1厅,64.55,620,96050,,东西,其他,无电梯,中楼层(共6层)1990年建板楼,,-
西城,新明胡同 ,2室1厅,60.7,830,136739,,东南,简装,有电梯,中楼层(共18层)1990年建塔楼,,-
西城,德外大街4号院 ,3室1厅,112.7,1633,144898,,西南,简装,有电梯,中楼层(共22层)1999年建塔楼,,-
西城,清芷园 ,2室1厅,90.12,900,99867,,东南,精装,有电梯,低楼层(共18层)2003年建塔楼,,-
西城,小红庙南里 ,2室1厅,60.48,560,92593,,东,其他,有电梯,中楼层(共18层)1989年建塔楼,,-
西城,裕中东里 ,4室2厅,121,1800,148761,,南北,简装,无电梯,高楼层(共6层)1991年建板楼,,-
西城,什坊街2号院 ,2室1厅,83.2,1200,144231,房本满五年,西北,简装,有电梯,中楼层(共21层)1997年建塔楼,,-
西城,裕中东里 ,4室2厅,121,1800,148761,房本满五年,南北,简装,无电梯,高楼层(共6层)1991年建板楼,,-
西城,六铺炕二区 ,3室1厅,100.3,1150,114657,房本满五年,南,简装,无电梯,顶层(共4层)1950年建板楼,,-
西城,玺源台 ,1室1厅,62.83,722,114914,房本满五年,东,简装,有电梯,低楼层(共27层)2013年建板楼,,-
西城,六铺炕一区 ,2室1厅,76.1,1060,139291,房本满五年,南北,精装,无电梯,顶层(共6层)1997年建板楼,,-
西城,巴黎公寓 ,4室2厅,247.84,2100,84733,房本满五年,南北,简装,有电梯,低楼层(共6层)1994年建板楼,,-
西城,玺源台 ,2室1厅,62.83,660,105046,房本满五年,西,精装,有电梯,高楼层(共27层)2013年建板楼,,-
西城,六铺炕二区 ,2室1厅,56.6,800,141343,房本满五年,南北,精装,无电梯,顶层(共6层)1985年建板楼,,-
西城,红居南街6号院 ,2室1厅,57.37,590,102842,房本满五年,南北,简装,无电梯,底层(共6层)1986年建板楼,,-
